"words","pos_likelihood","neg_likelihood"
"could interest",0.0612576064908722,0.0387423935091278
"was very helpful",0.0612576064908722,0.0387423935091278
"would be important",0.0612576064908722,0.0387423935091278
"willing",0.0612576064908722,0.0387423935091278
"would understand",0.0612576064908722,0.0387423935091278
"was not difficult",0.0612576064908722,0.0387423935091278
"particularly important",0.0612576064908722,0.0387423935091278
"ball",0.0612576064908722,0.0387423935091278
"providence",0.0612576064908722,0.0387423935091278
"would pay",0.0612576064908722,0.0387423935091278
"viable",0.0612576064908722,0.0387423935091278
"may be useful",0.0612576064908722,0.0387423935091278
"would be successful",0.0612576064908722,0.0387423935091278
"would be fair",0.0612576064908722,0.0387423935091278
"much free",0.0612576064908722,0.0387423935091278
"never lost",0.0612576064908722,0.0387423935091278
"must be understood",0.0612576064908722,0.0387423935091278
"quite easy",0.0612576064908722,0.0387423935091278
"infallible",0.0612576064908722,0.0387423935091278
"so careful",0.0612576064908722,0.0387423935091278
"sought",0.0612576064908722,0.0387423935091278
"just",0.0612576064908722,0.0387423935091278
"could better",0.0612576064908722,0.0387423935091278
"clarify",0.0612576064908722,0.0387423935091278
"humble",0.0612576064908722,0.0387423935091278
"was not lost",0.0612576064908722,0.0387423935091278
"undoubtedly",0.0612576064908722,0.0387423935091278
"might understand",0.0605476673427992,0.0394523326572008
"can be understood",0.0605476673427992,0.0394523326572008
"lead",0.0605476673427992,0.0394523326572008
"perfume",0.0605476673427992,0.0394523326572008
"not too serious",0.0605476673427992,0.0394523326572008
"game",0.0605476673427992,0.0394523326572008
"very familiar",0.0605476673427992,0.0394523326572008
"sensitivity",0.0605476673427992,0.0394523326572008
"front",0.0605476673427992,0.0394523326572008
"enable",0.0605476673427992,0.0394523326572008
"could provide",0.0605476673427992,0.0394523326572008
"no doubt",0.0605476673427992,0.0394523326572008
"flexible",0.0605476673427992,0.0394523326572008
"quite effective",0.0605476673427992,0.0394523326572008
"stabilize",0.0605476673427992,0.0394523326572008
"was not wrong",0.0605476673427992,0.0394523326572008
"will not hurt",0.060446247464503,0.039553752535497
"must be nice",0.060446247464503,0.039553752535497
"education",0.060446247464503,0.039553752535497
"may not know",0.060446247464503,0.039553752535497
"forward",0.060446247464503,0.039553752535497
"founder",0.060446247464503,0.039553752535497
"competitive",0.0603448275862069,0.0396551724137931
"could pay",0.0598377281947262,0.0401622718052738
"careful",0.0598377281947262,0.0401622718052738
"tingle",0.0598377281947262,0.0401622718052738
"so true",0.0598377281947262,0.0401622718052738
"might be helpful",0.0598377281947262,0.0401622718052738
"nurse",0.0598377281947262,0.0401622718052738
"must help",0.0598377281947262,0.0401622718052738
"should interest",0.0598377281947262,0.0401622718052738
"did not harm",0.0598377281947262,0.0401622718052738
"mutual",0.0598377281947262,0.0401622718052738
"more useful",0.0598377281947262,0.0401622718052738
"more real",0.0598377281947262,0.0401622718052738
"civilize",0.0598377281947262,0.0401622718052738
"non-violent",0.0598377281947262,0.0401622718052738
"did not break",0.0598377281947262,0.0401622718052738
"could not hurt",0.0598377281947262,0.0401622718052738
"exact",0.0598377281947262,0.0401622718052738
"must be free",0.0598377281947262,0.0401622718052738
"not worse",0.0598377281947262,0.0401622718052738
"efficacy",0.0598377281947262,0.0401622718052738
"may be important",0.0598377281947262,0.0401622718052738
"justifiably",0.0598377281947262,0.0401622718052738
"should lead",0.0598377281947262,0.0401622718052738
"would not lose",0.0598377281947262,0.0401622718052738
"mature",0.0598377281947262,0.0401622718052738
"must be independent",0.0596348884381339,0.0403651115618661
"compete",0.0596348884381339,0.0403651115618661
"intelligible",0.0596348884381339,0.0403651115618661
"would not be difficult",0.0596348884381339,0.0403651115618661
"pertinent",0.0596348884381339,0.0403651115618661
"too popular",0.0593813387423935,0.0406186612576065
"was very sensitive",0.0591784989858012,0.0408215010141988
"may hope",0.0591784989858012,0.0408215010141988
"must agree",0.0591784989858012,0.0408215010141988
"never fail",0.0591784989858012,0.0408215010141988
"was more accurate",0.0591784989858012,0.0408215010141988
"should agree",0.0591784989858012,0.0408215010141988
"fairly safe",0.0591784989858012,0.0408215010141988
"race",0.0591784989858012,0.0408215010141988
"eminent",0.0591784989858012,0.0408215010141988
"can lead",0.0591784989858012,0.0408215010141988
"can be responsible",0.0591784989858012,0.0408215010141988
"convince",0.0591784989858012,0.0408215010141988
"less trouble",0.0591784989858012,0.0408215010141988
"would have been interested",0.0591784989858012,0.0408215010141988
"could understand",0.0591784989858012,0.0408215010141988
"was too important",0.0591784989858012,0.0408215010141988
"could not fail",0.0591784989858012,0.0408215010141988
"buy",0.0591784989858012,0.0408215010141988
"probably responsible",0.0591784989858012,0.0408215010141988
"would be free",0.0591784989858012,0.0408215010141988
"was no doubt",0.0591784989858012,0.0408215010141988
"should understand",0.0591784989858012,0.0408215010141988
"particularly true",0.0591784989858012,0.0408215010141988
"fellow",0.0588742393509128,0.0411257606490872
"most need",0.0588742393509128,0.0411257606490872
"does not trouble",0.0588742393509128,0.0411257606490872
"assistance",0.0588742393509128,0.0411257606490872
"will not upset",0.0584685598377282,0.0415314401622718
"should complete",0.0584685598377282,0.0415314401622718
"will not trouble",0.0584685598377282,0.0415314401622718
"traditional",0.0584685598377282,0.0415314401622718
"was so popular",0.0584685598377282,0.0415314401622718
"partner",0.0584685598377282,0.0415314401622718
"probably worth",0.0584685598377282,0.0415314401622718
"distinction",0.0584685598377282,0.0415314401622718
"does not doubt",0.0584685598377282,0.0415314401622718
"workable",0.0584685598377282,0.0415314401622718
"root",0.0584685598377282,0.0415314401622718
"colony",0.0584685598377282,0.0415314401622718
"chosen",0.0584685598377282,0.0415314401622718
"may care",0.0584685598377282,0.0415314401622718
"double",0.0584685598377282,0.0415314401622718
"must be responsible",0.0584685598377282,0.0415314401622718
"was particularly important",0.0584685598377282,0.0415314401622718
"light",0.0584685598377282,0.0415314401622718
"attentive",0.0584685598377282,0.0415314401622718
"could not know",0.0584685598377282,0.0415314401622718
"could benefit",0.0580628803245436,0.0419371196754564
"club",0.0580628803245436,0.0419371196754564
"not ill",0.0580628803245436,0.0419371196754564
"mercy",0.0580628803245436,0.0419371196754564
"may be real",0.0580628803245436,0.0419371196754564
"would matter",0.0580628803245436,0.0419371196754564
"less difficult",0.0580628803245436,0.0419371196754564
"may independent",0.0577586206896552,0.0422413793103448
"would be better",0.0577586206896552,0.0422413793103448
"liberalism",0.0577586206896552,0.0422413793103448
"could be understood",0.0577586206896552,0.0422413793103448
"liberal",0.0577586206896552,0.0422413793103448
"not upset",0.0577586206896552,0.0422413793103448
"shelter",0.0577586206896552,0.0422413793103448
"consolidate",0.0577586206896552,0.0422413793103448
"adequate",0.0577586206896552,0.0422413793103448
"floor",0.0577586206896552,0.0422413793103448
"lyrical",0.0577586206896552,0.0422413793103448
"may be good",0.0577586206896552,0.0422413793103448
"invite",0.0577586206896552,0.0422413793103448
"not break",0.0577586206896552,0.0422413793103448
"could free",0.0577586206896552,0.0422413793103448
"ambiguity",0.0577586206896552,0.0422413793103448
"may know",0.0577586206896552,0.0422413793103448
"would be complete",0.0577586206896552,0.0422413793103448
"oblige",0.0577586206896552,0.0422413793103448
"law",0.0577586206896552,0.0422413793103448
"interest",0.0577586206896552,0.0422413793103448
"conscience",0.0577586206896552,0.0422413793103448
"might interest",0.0577586206896552,0.0422413793103448
"indulge",0.0577586206896552,0.0422413793103448
"adept",0.0577586206896552,0.0422413793103448
"probably need",0.0577586206896552,0.0422413793103448
"particularly relevant",0.0577586206896552,0.0422413793103448
"suit",0.0577586206896552,0.0422413793103448
"settle",0.0577586206896552,0.0422413793103448
"would be very nice",0.0572515212981744,0.0427484787018256
"may be sufficient",0.0572515212981744,0.0427484787018256
"organize",0.0572515212981744,0.0427484787018256
"should be useful",0.0572515212981744,0.0427484787018256
"precision",0.0570486815415821,0.0429513184584179
"delicate",0.0570486815415821,0.0429513184584179
"simplify",0.0570486815415821,0.0429513184584179
"could know",0.0570486815415821,0.0429513184584179
"too proud",0.0570486815415821,0.0429513184584179
"should be complete",0.0570486815415821,0.0429513184584179
"relatively independent",0.0570486815415821,0.0429513184584179
"counteract",0.0570486815415821,0.0429513184584179
"should be interested",0.0570486815415821,0.0429513184584179
"must be accurate",0.0570486815415821,0.0429513184584179
"can better",0.0570486815415821,0.0429513184584179
"can be happy",0.0570486815415821,0.0429513184584179
"could not wait",0.0570486815415821,0.0429513184584179
"inform",0.0570486815415821,0.0429513184584179
"hand",0.0570486815415821,0.0429513184584179
"really know",0.0570486815415821,0.0429513184584179
"would help",0.0570486815415821,0.0429513184584179
"not too hard",0.0570486815415821,0.0429513184584179
"was too easy",0.0570486815415821,0.0429513184584179
"might help",0.0570486815415821,0.0429513184584179
"laid",0.0570486815415821,0.0429513184584179
"might lead",0.0570486815415821,0.0429513184584179
"must be appropriate",0.0564401622718053,0.0435598377281947
"must be sufficient",0.0564401622718053,0.0435598377281947
"promptly",0.0564401622718053,0.0435598377281947
"would be keen",0.0563387423935091,0.0436612576064909
"revolution",0.0563387423935091,0.0436612576064909
"might pay",0.0563387423935091,0.0436612576064909
"compensate",0.0563387423935091,0.0436612576064909
"taste",0.0563387423935091,0.0436612576064909
"really matter",0.0563387423935091,0.0436612576064909
"was not hurt",0.0563387423935091,0.0436612576064909
"so lead",0.0563387423935091,0.0436612576064909
"too free",0.0563387423935091,0.0436612576064909
"sensitive",0.0563387423935091,0.0436612576064909
"could be true",0.0563387423935091,0.0436612576064909
"was not afraid",0.0563387423935091,0.0436612576064909
"justify",0.0563387423935091,0.0436612576064909
"sufficient",0.0563387423935091,0.0436612576064909
"would be significant",0.0563387423935091,0.0436612576064909
"was so familiar",0.0563387423935091,0.0436612576064909
"may be worth",0.0563387423935091,0.0436612576064909
"round",0.0563387423935091,0.0436612576064909
"augment",0.0563387423935091,0.0436612576064909
"might accept",0.0563387423935091,0.0436612576064909
"comprehension",0.0563387423935091,0.0436612576064909
"must be careful",0.0556288032454361,0.0443711967545639
"attain",0.0556288032454361,0.0443711967545639
"catch",0.0556288032454361,0.0443711967545639
"not hard",0.0556288032454361,0.0443711967545639
"not afraid",0.0556288032454361,0.0443711967545639
"can be safe",0.0556288032454361,0.0443711967545639
"may be right",0.0556288032454361,0.0443711967545639
"extremely careful",0.0556288032454361,0.0443711967545639
"was not dangerous",0.0556288032454361,0.0443711967545639
"obey",0.0556288032454361,0.0443711967545639
"should be safe",0.0556288032454361,0.0443711967545639
"verification",0.0556288032454361,0.0443711967545639
"can allow",0.0556288032454361,0.0443711967545639
"could be effective",0.0556288032454361,0.0443711967545639
"really serious",0.0556288032454361,0.0443711967545639
"more responsible",0.0556288032454361,0.0443711967545639
"no bad",0.0556288032454361,0.0443711967545639
"adjust",0.0556288032454361,0.0443711967545639
"could not break",0.0556288032454361,0.0443711967545639
"should support",0.0556288032454361,0.0443711967545639
"would have been sufficient",0.0556288032454361,0.0443711967545639
"civil",0.0549188640973631,0.0450811359026369
"very matter",0.0549188640973631,0.0450811359026369
"was not bad",0.0549188640973631,0.0450811359026369
"never lose",0.0549188640973631,0.0450811359026369
"too right",0.0549188640973631,0.0450811359026369
"may enjoy",0.0549188640973631,0.0450811359026369
"should be worth",0.0549188640973631,0.0450811359026369
"would be fit",0.0549188640973631,0.0450811359026369
"exception",0.0549188640973631,0.0450811359026369
"so help",0.0549188640973631,0.0450811359026369
"subtle",0.0549188640973631,0.0450811359026369
"approach",0.0549188640973631,0.0450811359026369
"particular",0.0549188640973631,0.0450811359026369
"probably true",0.0549188640973631,0.0450811359026369
"revive",0.0549188640973631,0.0450811359026369
"no ill",0.0549188640973631,0.0450811359026369
"box",0.0549188640973631,0.0450811359026369
"would care",0.0549188640973631,0.0450811359026369
"would have been easy",0.0549188640973631,0.0450811359026369
"should wait",0.0549188640973631,0.0450811359026369
"consider",0.0549188640973631,0.0450811359026369
"would hope",0.0548174442190669,0.0451825557809331
"mix",0.0548174442190669,0.0451825557809331
"much more sensitive",0.0548174442190669,0.0451825557809331
"would allow",0.0548174442190669,0.0451825557809331
"less serious",0.0548174442190669,0.0451825557809331
"would not be complete",0.0548174442190669,0.0451825557809331
"slight",0.0548174442190669,0.0451825557809331
"should provide",0.0542089249492901,0.0457910750507099
"gay",0.0542089249492901,0.0457910750507099
"might fit",0.0542089249492901,0.0457910750507099
"does not lose",0.0542089249492901,0.0457910750507099
"does not break",0.0542089249492901,0.0457910750507099
"less expensive",0.0542089249492901,0.0457910750507099
"less complex",0.0542089249492901,0.0457910750507099
"firmness",0.0542089249492901,0.0457910750507099
"could agree",0.0542089249492901,0.0457910750507099
"relatively short",0.0542089249492901,0.0457910750507099
"may be interested",0.0542089249492901,0.0457910750507099
"patronage",0.0542089249492901,0.0457910750507099
"not hurt",0.0542089249492901,0.0457910750507099
"casual",0.0542089249492901,0.0457910750507099
"soundness",0.0542089249492901,0.0457910750507099
"may be significant",0.0542089249492901,0.0457910750507099
"did not lose",0.0542089249492901,0.0457910750507099
"does not fail",0.0542089249492901,0.0457910750507099
"could be good",0.0542089249492901,0.0457910750507099
"will not need",0.0542089249492901,0.0457910750507099
"was not stupid",0.0542089249492901,0.0457910750507099
"might hope",0.0542089249492901,0.0457910750507099
"not too bad",0.0540060851926978,0.0459939148073022
"survival",0.0540060851926978,0.0459939148073022
"should be true",0.0540060851926978,0.0459939148073022
"hardy",0.0540060851926978,0.0459939148073022
"differ",0.053498985801217,0.046501014198783
"not stupid",0.053498985801217,0.046501014198783
"nothing wrong",0.053498985801217,0.046501014198783
"wear",0.053498985801217,0.046501014198783
"so need",0.053498985801217,0.046501014198783
"should be fit",0.053498985801217,0.046501014198783
"serious",0.053498985801217,0.046501014198783
"guide",0.053498985801217,0.046501014198783
"should be better",0.053498985801217,0.046501014198783
"hang",0.053498985801217,0.046501014198783
"was no need",0.053498985801217,0.046501014198783
"must provide",0.053498985801217,0.046501014198783
"basic",0.053498985801217,0.046501014198783
"would be suitable",0.0531947261663286,0.0468052738336714
"may be better",0.0531947261663286,0.0468052738336714
"does not harm",0.0531947261663286,0.0468052738336714
"competition",0.0531947261663286,0.0468052738336714
"sort",0.0531947261663286,0.0468052738336714
"meet",0.0531947261663286,0.0468052738336714
"must be familiar",0.0531947261663286,0.0468052738336714
"stand",0.0531947261663286,0.0468052738336714
"foremost",0.0528397565922921,0.0471602434077079
"compel",0.0528397565922921,0.0471602434077079
"edge",0.0528397565922921,0.0471602434077079
"relatively complex",0.0528397565922921,0.0471602434077079
"fairly complete",0.0528397565922921,0.0471602434077079
"matter",0.0528397565922921,0.0471602434077079
"permission",0.0528397565922921,0.0471602434077079
"should be right",0.0528397565922921,0.0471602434077079
"council",0.0528397565922921,0.0471602434077079
"might provide",0.0528397565922921,0.0471602434077079
"not bad",0.0528397565922921,0.0471602434077079
"not serious",0.0528397565922921,0.0471602434077079
"mind",0.0528397565922921,0.0471602434077079
"could help",0.0528397565922921,0.0471602434077079
"ripe",0.0528397565922921,0.0471602434077079
"shadow",0.0528397565922921,0.0471602434077079
"sound",0.0528397565922921,0.0471602434077079
"too need",0.0528397565922921,0.0471602434077079
"defense",0.0528397565922921,0.0471602434077079
"would not be better",0.0528397565922921,0.0471602434077079
"must be relevant",0.0528397565922921,0.0471602434077079
"discreet",0.0528397565922921,0.0471602434077079
"might wait",0.0528397565922921,0.0471602434077079
"more expensive",0.0528397565922921,0.0471602434077079
"could doubt",0.0528397565922921,0.0471602434077079
"discuss",0.0528397565922921,0.0471602434077079
"should be responsible",0.0524340770791075,0.0475659229208925
"pardon",0.0524340770791075,0.0475659229208925
"assistant",0.0524340770791075,0.0475659229208925
"show",0.0521298174442191,0.0478701825557809
"ride",0.0521298174442191,0.0478701825557809
"quite expensive",0.0521298174442191,0.0478701825557809
"would not fail",0.0521298174442191,0.0478701825557809
"too interested",0.0521298174442191,0.0478701825557809
"can wait",0.0521298174442191,0.0478701825557809
"unbelievable",0.0521298174442191,0.0478701825557809
"noise",0.0521298174442191,0.0478701825557809
"legal",0.0521298174442191,0.0478701825557809
"bewilder",0.0521298174442191,0.0478701825557809
"must complete",0.0521298174442191,0.0478701825557809
"equivocal",0.0521298174442191,0.0478701825557809
"would not know",0.0521298174442191,0.0478701825557809
"really need",0.0521298174442191,0.0478701825557809
"was not serious",0.0521298174442191,0.0478701825557809
"pious",0.0521298174442191,0.0478701825557809
"most expensive",0.0518762677484787,0.0481237322515213
"propitious",0.0516227180527383,0.0483772819472617
"piece",0.0516227180527383,0.0483772819472617
"may be able",0.0516227180527383,0.0483772819472617
"certainly need",0.051419878296146,0.048580121703854
"did not hurt",0.051419878296146,0.048580121703854
"should need",0.051419878296146,0.048580121703854
"would have been better",0.051419878296146,0.048580121703854
"should be able",0.051419878296146,0.048580121703854
"too real",0.051419878296146,0.048580121703854
"would not break",0.051419878296146,0.048580121703854
"would have been appropriate",0.051419878296146,0.048580121703854
"deal",0.051419878296146,0.048580121703854
"might allow",0.051419878296146,0.048580121703854
"can know",0.051419878296146,0.048580121703854
"have no trouble",0.051419878296146,0.048580121703854
"would be wrong",0.051419878296146,0.048580121703854
"no matter",0.051419878296146,0.048580121703854
"more complex",0.051419878296146,0.048580121703854
"nothing special",0.051419878296146,0.048580121703854
"should be happy",0.0508113590263692,0.0491886409736308
"might know",0.0508113590263692,0.0491886409736308
"throw",0.0508113590263692,0.0491886409736308
"not poor",0.0508113590263692,0.0491886409736308
"never short",0.0508113590263692,0.0491886409736308
"rattle",0.0508113590263692,0.0491886409736308
"not easy",0.050709939148073,0.049290060851927
"may be familiar",0.050709939148073,0.049290060851927
"have no special",0.050709939148073,0.049290060851927
"must be easy",0.050709939148073,0.049290060851927
"eye",0.050709939148073,0.049290060851927
"would better",0.050709939148073,0.049290060851927
"hot",0.050709939148073,0.049290060851927
"stick",0.050709939148073,0.049290060851927
"may not matter",0.050709939148073,0.049290060851927
"very sensitive",0.050709939148073,0.049290060851927
"may need",0.050709939148073,0.049290060851927
"patron",0.050709939148073,0.049290060851927
"may be understood",0.050709939148073,0.049290060851927
"particularly careful",0.050709939148073,0.049290060851927
"objective",0.050709939148073,0.049290060851927
"let",0.050709939148073,0.049290060851927
"no poor",0.050709939148073,0.049290060851927
"was no worse",0.050709939148073,0.049290060851927
"must support",0.050709939148073,0.049290060851927
"would interest",0.050709939148073,0.049290060851927
"order",0.05,0.05
"uneven",0.05,0.05
"would not harm",0.05,0.05
"less hard",0.05,0.05
"must know",0.05,0.05
"outsider",0.05,0.05
"main",0.05,0.05
"would be serious",0.05,0.05
"would not hurt",0.05,0.05
"could be important",0.05,0.05
"should know",0.05,0.05
"must wait",0.05,0.05
"adult",0.05,0.05
"should accept",0.05,0.05
"self-contained",0.05,0.05
"may be responsible",0.05,0.05
"not wrong",0.05,0.05
"hole",0.05,0.05
"no worse",0.05,0.05
"very short",0.05,0.05
"art",0.05,0.05
"dare",0.05,0.05
"was not hard",0.05,0.05
"nothing serious",0.05,0.05
"hunter",0.05,0.05
"offer",0.049290060851927,0.050709939148073
"not wait",0.049290060851927,0.050709939148073
"counsel",0.049290060851927,0.050709939148073
"more careful",0.049290060851927,0.050709939148073
"particularly sensitive",0.049290060851927,0.050709939148073
"might be right",0.049290060851927,0.050709939148073
"fairly accurate",0.049290060851927,0.050709939148073
"might be relevant",0.049290060851927,0.050709939148073
"crawl",0.049290060851927,0.050709939148073
"relatively expensive",0.049290060851927,0.050709939148073
"not too difficult",0.049290060851927,0.050709939148073
"hedge",0.049290060851927,0.050709939148073
"so sensitive",0.049290060851927,0.050709939148073
"questionable",0.049290060851927,0.050709939148073
"unclear",0.049290060851927,0.050709939148073
"must lead",0.049290060851927,0.050709939148073
"duty",0.049290060851927,0.050709939148073
"make",0.0491886409736308,0.0508113590263692
"cannot wait",0.0491886409736308,0.0508113590263692
"shell",0.0491886409736308,0.0508113590263692
"indefinite",0.048580121703854,0.051419878296146
"should care",0.048580121703854,0.051419878296146
"circle",0.048580121703854,0.051419878296146
"fairly expensive",0.048580121703854,0.051419878296146
"might be worth",0.048580121703854,0.051419878296146
"mine",0.048580121703854,0.051419878296146
"conviction",0.048580121703854,0.051419878296146
"will not break",0.048580121703854,0.051419878296146
"not lost",0.048580121703854,0.051419878296146
"vagueness",0.048580121703854,0.051419878296146
"could support",0.048580121703854,0.051419878296146
"press",0.048580121703854,0.051419878296146
"no serious",0.048580121703854,0.051419878296146
"was not short",0.048580121703854,0.051419878296146
"ensure",0.048580121703854,0.051419878296146
"may not need",0.0483772819472617,0.0516227180527383
"probably fair",0.0483772819472617,0.0516227180527383
"symptom",0.0483772819472617,0.0516227180527383
"less sensitive",0.0478701825557809,0.0521298174442191
"stood",0.0478701825557809,0.0521298174442191
"really expensive",0.0478701825557809,0.0521298174442191
"was no better",0.0478701825557809,0.0521298174442191
"should fit",0.0478701825557809,0.0521298174442191
"might be true",0.0478701825557809,0.0521298174442191
"never need",0.0478701825557809,0.0521298174442191
"had no doubt",0.0478701825557809,0.0521298174442191
"more need",0.0478701825557809,0.0521298174442191
"fairly complex",0.0478701825557809,0.0521298174442191
"may fit",0.0478701825557809,0.0521298174442191
"was very serious",0.0478701825557809,0.0521298174442191
"should be familiar",0.0478701825557809,0.0521298174442191
"enforce",0.0478701825557809,0.0521298174442191
"really short",0.0478701825557809,0.0521298174442191
"not lose",0.0478701825557809,0.0521298174442191
"not too low",0.0478701825557809,0.0521298174442191
"can be expensive",0.0478701825557809,0.0521298174442191
"will not matter",0.0478701825557809,0.0521298174442191
"most sensitive",0.0475659229208925,0.0524340770791075
"less popular",0.0475659229208925,0.0524340770791075
"disclaim",0.0475659229208925,0.0524340770791075
"less interest",0.0471602434077079,0.0528397565922921
"cannon",0.0471602434077079,0.0528397565922921
"cannot hurt",0.0471602434077079,0.0528397565922921
"lay",0.0471602434077079,0.0528397565922921
"could be responsible",0.0471602434077079,0.0528397565922921
"epithet",0.0471602434077079,0.0528397565922921
"could not lose",0.0471602434077079,0.0528397565922921
"less independent",0.0471602434077079,0.0528397565922921
"no know",0.0471602434077079,0.0528397565922921
"could accept",0.0471602434077079,0.0528397565922921
"ambiguous",0.0471602434077079,0.0528397565922921
"staunch",0.0471602434077079,0.0528397565922921
"expensive",0.0471602434077079,0.0528397565922921
"will not harm",0.0471602434077079,0.0528397565922921
"nothing short",0.0471602434077079,0.0528397565922921
"would be sufficient",0.0471602434077079,0.0528397565922921
"coordinate",0.0471602434077079,0.0528397565922921
"should be fair",0.0471602434077079,0.0528397565922921
"need",0.0471602434077079,0.0528397565922921
"does not benefit",0.0471602434077079,0.0528397565922921
"does not know",0.0468052738336714,0.0531947261663286
"was no easy",0.0468052738336714,0.0531947261663286
"too",0.0468052738336714,0.0531947261663286
"no wait",0.046501014198783,0.053498985801217
"service",0.046501014198783,0.053498985801217
"wait",0.046501014198783,0.053498985801217
"miss",0.046501014198783,0.053498985801217
"stamp",0.046501014198783,0.053498985801217
"run",0.046501014198783,0.053498985801217
"was not real",0.046501014198783,0.053498985801217
"could be serious",0.046501014198783,0.053498985801217
"concern",0.046501014198783,0.053498985801217
"load",0.046501014198783,0.053498985801217
"could need",0.046501014198783,0.053498985801217
"would not wait",0.046501014198783,0.053498985801217
"more serious",0.046501014198783,0.053498985801217
"might upset",0.046501014198783,0.053498985801217
"could not fit",0.046501014198783,0.053498985801217
"close",0.046501014198783,0.053498985801217
"might support",0.046501014198783,0.053498985801217
"could fit",0.046501014198783,0.053498985801217
"would have been helpful",0.046501014198783,0.053498985801217
"ironic",0.046501014198783,0.053498985801217
"actual",0.046501014198783,0.053498985801217
"not matter",0.0459939148073022,0.0540060851926978
"not free",0.0459939148073022,0.0540060851926978
"was not able",0.0459939148073022,0.0540060851926978
"would have been able",0.0459939148073022,0.0540060851926978
"must fit",0.0457910750507099,0.0542089249492901
"should be understood",0.0457910750507099,0.0542089249492901
"repair",0.0457910750507099,0.0542089249492901
"point",0.0457910750507099,0.0542089249492901
"divide",0.0457910750507099,0.0542089249492901
"accordance",0.0457910750507099,0.0542089249492901
"not difficult",0.0457910750507099,0.0542089249492901
"might be suitable",0.0457910750507099,0.0542089249492901
"pay",0.0457910750507099,0.0542089249492901
"spare",0.0451825557809331,0.0548174442190669
"less complete",0.0451825557809331,0.0548174442190669
"not familiar",0.0451825557809331,0.0548174442190669
"cost",0.0450811359026369,0.0549188640973631
"welfare",0.0450811359026369,0.0549188640973631
"had no great",0.0450811359026369,0.0549188640973631
"might be sufficient",0.0450811359026369,0.0549188640973631
"major",0.0450811359026369,0.0549188640973631
"might be hard",0.0450811359026369,0.0549188640973631
"not funny",0.0450811359026369,0.0549188640973631
"may pay",0.0450811359026369,0.0549188640973631
"may allow",0.0450811359026369,0.0549188640973631
"artificial",0.0450811359026369,0.0549188640973631
"complexity",0.0450811359026369,0.0549188640973631
"would have been worth",0.0450811359026369,0.0549188640973631
"frank",0.0450811359026369,0.0549188640973631
"confess",0.0450811359026369,0.0549188640973631
"should pay",0.0450811359026369,0.0549188640973631
"would have been difficult",0.0450811359026369,0.0549188640973631
"was no effective",0.0450811359026369,0.0549188640973631
"fix",0.0450811359026369,0.0549188640973631
"wild",0.0450811359026369,0.0549188640973631
"would have been useful",0.0450811359026369,0.0549188640973631
"did not doubt",0.0450811359026369,0.0549188640973631
"too familiar",0.0443711967545639,0.0556288032454361
"so provide",0.0443711967545639,0.0556288032454361
"could be better",0.0443711967545639,0.0556288032454361
"short",0.0443711967545639,0.0556288032454361
"never easy",0.0443711967545639,0.0556288032454361
"not sensitive",0.0443711967545639,0.0556288032454361
"less keen",0.0443711967545639,0.0556288032454361
"can be serious",0.0443711967545639,0.0556288032454361
"suffice",0.0443711967545639,0.0556288032454361
"was so low",0.0443711967545639,0.0556288032454361
"highly sensitive",0.0443711967545639,0.0556288032454361
"rather familiar",0.0443711967545639,0.0556288032454361
"especially sensitive",0.0443711967545639,0.0556288032454361
"selective",0.0443711967545639,0.0556288032454361
"bout",0.0443711967545639,0.0556288032454361
"quite short",0.0443711967545639,0.0556288032454361
"less suitable",0.0443711967545639,0.0556288032454361
"particularly complex",0.0443711967545639,0.0556288032454361
"perplex",0.0443711967545639,0.0556288032454361
"may understand",0.0443711967545639,0.0556288032454361
"not lead",0.0443711967545639,0.0556288032454361
"needle",0.0443711967545639,0.0556288032454361
"blast",0.0443711967545639,0.0556288032454361
"too low",0.0436612576064909,0.0563387423935091
"must be sensitive",0.0436612576064909,0.0563387423935091
"break",0.0436612576064909,0.0563387423935091
"knock",0.0436612576064909,0.0563387423935091
"extremely serious",0.0436612576064909,0.0563387423935091
"extremely short",0.0436612576064909,0.0563387423935091
"could lose",0.0436612576064909,0.0563387423935091
"would have been hard",0.0436612576064909,0.0563387423935091
"irregular",0.0436612576064909,0.0563387423935091
"hunt",0.0436612576064909,0.0563387423935091
"baffle",0.0436612576064909,0.0563387423935091
"does not fit",0.0435598377281947,0.0564401622718053
"defend",0.0435598377281947,0.0564401622718053
"peculiar",0.0435598377281947,0.0564401622718053
"was too low",0.0435598377281947,0.0564401622718053
"capital",0.0435598377281947,0.0564401622718053
"must be better",0.0435598377281947,0.0564401622718053
"uncommon",0.0435598377281947,0.0564401622718053
"inexact",0.0434077079107505,0.0565922920892495
"does not upset",0.0429513184584178,0.0570486815415822
"ambivalent",0.0429513184584178,0.0570486815415822
"incompatible",0.0429513184584178,0.0570486815415822
"brandish",0.0429513184584178,0.0570486815415822
"may support",0.0429513184584178,0.0570486815415822
"not accept",0.0429513184584178,0.0570486815415822
"withhold",0.0429513184584178,0.0570486815415822
"did not wait",0.0429513184584178,0.0570486815415822
"did not need",0.0429513184584178,0.0570486815415822
"could care",0.0429513184584178,0.0570486815415822
"can be better",0.0429513184584178,0.0570486815415822
"would wait",0.0429513184584178,0.0570486815415822
"gaudy",0.0429513184584178,0.0570486815415822
